close,high,low,open,volumefrom,volumeto
1286.63,1309.2,1263.0,1264.31,58908.66,77649710.39
1332.91,1346.79,1285.3,1286.63,61771.48,83319636.4
1329.62,1356.15,1287.62,1332.91,77569.41,104536476.71
1336.28,1343.69,1314.15,1329.62,40969.34,55982468.15
1351.91,1358.94,1309.66,1336.28,40643.04,55470285.83
1415.81,1448.68,1342.78,1351.91,100438.27,144414038.52
1445.93,1471.14,1394.83,1415.81,70004.82,103342244.97
1485.55,1496.39,1424.05,1445.93,81717.36,122551707.4
1516.76,1609.84,1437.11,1485.55,136711.3,213084949.56
1507.77,1588.11,1485.01,1516.76,120379.24,188015771.96
1545.29,1560.42,1503.93,1507.77,59602.01,92747185.54
1554.45,1572.89,1495.18,1545.29,71355.58,111708072.42
1664.47,1667.67,1552.86,1554.45,107226.89,174687869.23
1697.5,1757.39,1619.97,1664.47,127228.68,219169486.19
1752.31,1766.18,1664.99,1697.5,89679.81,156203600.07
1819.29,1864.76,1741.54,1752.31,109009.0,198829123.41
1686.39,1822.51,1641.18,1819.29,109341.25,192159873.95
1763.74,1770.5,1594.59,1686.39,75467.87,128390095.83
1772.55,1802.75,1736.13,1763.74,40635.4,72874378.57
1708.92,1776.65,1656.81,1772.55,80241.72,138499150.92
1729.34,1752.55,1653.72,1708.92,75541.37,130379207.17
1801.3,1842.83,1703.97,1729.34,94618.69,170954154.68
1880.99,1980.49,1791.12,1801.3,73095.54,135901905.39
1962.0,1969.7,1875.28,1880.99,98759.13,191523926.23
2040.18,2048.45,1944.4,1962.0,89862.03,179346919.05
2044.19,2094.94,1980.07,2040.18,78775.32,161036810.13
2124.41,2264.76,1998.61,2044.19,174376.65,373482496.01
2272.58,2286.3,2110.78,2124.41,114179.23,251969081.94
2445.28,2496.98,2263.29,2272.58,149254.84,353734030.88
2307.22,2781.76,2210.48,2445.28,248438.97,622139030.97
2244.89,2616.52,2051.45,2306.96,191494.03,441342711.51
2052.43,2322.37,1868.56,2244.89,222952.91,446034004.02
2189.02,2300.52,2051.07,2052.43,125004.39,266766116.87
2278.21,2337.35,2117.34,2189.02,92235.69,204101576.11
2192.55,2329.26,2147.1,2278.21,120964.11,270069146.9
2303.34,2330.62,2168.37,2192.55,117749.1,261223035.96
2412.65,2460.84,2303.34,2303.34,122696.44,290070431.91
2492.6,2493.97,2385.59,2412.65,83028.45,199765372.83
2545.43,2582.77,2449.95,2492.6,70956.49,177168595.51
2524.06,2559.79,2478.18,2545.43,59478.96,149060810.38
2704.96,2705.38,2523.92,2524.06,86686.38,225611887.49
2870.5,2931.24,2699.68,2704.96,192228.25,538772473.78
2691.51,2880.95,2626.56,2870.5,122676.04,340329903.73
2798.78,2808.41,2623.61,2691.51,95420.44,260898606.12
2811.43,2852.07,2786.07,2798.78,67044.96,189237110.88
2900.25,2914.19,2807.36,2811.43,86516.58,246869682.08
2973.45,2977.86,2867.25,2900.25,83026.07,241516660.76
2656.77,2985.06,2483.63,2973.45,217963.32,585158909.87
2712.99,2784.77,2647.44,2656.77,116738.08,314476276.72
2467.27,2803.72,2348.99,2712.99,174189.24,448294279.42
2442.46,2521.6,2125.56,2467.27,262787.33,606264366.01
2508.58,2536.42,2335.28,2442.46,117206.43,286630757.58
2655.1,2690.71,2454.81,2508.58,95948.29,246698591.9
2539.56,2676.04,2488.59,2655.1,92004.22,235239296.33
2616.82,2617.75,2518.78,2539.56,81829.22,210372750.85
2754.38,2800.48,2613.98,2616.82,111303.55,300034010.58
2677.62,2804.41,2624.35,2754.38,116033.61,313234721.45
2722.84,2757.32,2623.17,2677.62,78297.6,210318780.96
2710.37,2759.66,2699.48,2722.84,56938.1,155303414.19
2590.05,2741.56,2540.35,2710.37,86964.18,228007287.01
2541.62,2660.66,2472.37,2590.05,86972.43,220679135.83
2446.05,2584.75,2327.26,2541.62,165825.86,401912134.89
2583.75,2585.06,2309.63,2446.05,159263.78,381517099.87
2577.74,2616.95,2490.11,2583.75,110423.89,279792448.24
2558.37,2605.86,2526.51,2577.74,75323.92,191733499.8
2480.61,2576.28,2469.54,2558.37,73001.6,183878856.3
2424.61,2529.62,2387.47,2480.61,66319.98,160661673.8
2536.46,2555.34,2375.86,2424.61,67757.31,165839565.2
2572.47,2617.48,2506.3,2536.46,83418.16,212244951.2
2617.32,2658.73,2569.99,2572.47,80675.07,210433639.12
2627.86,2642.74,2562.04,2617.32,89719.19,232257106.93
2614.24,2634.84,2581.8,2627.86,60155.45,156558009.83
2513.88,2617.48,2484.73,2614.24,90447.94,229168229.22
2564.86,2568.73,2480.62,2513.88,54508.76,136973389.49
2511.43,2576.73,2509.65,2564.86,39161.96,99506518.51
2344.02,2530.34,2271.79,2511.43,123797.54,297270301.0
2324.29,2412.75,2265.48,2344.02,146630.2,341998621.09
2403.09,2424.82,2262.08,2324.29,109522.9,257095280.13
2362.44,2436.66,2334.96,2403.09,88166.37,208630220.69
2234.17,2370.53,2165.36,2362.44,114411.35,257704533.44
1975.08,2237.13,1974.03,2234.17,155317.39,320719096.8
1914.09,2044.41,1808.99,1975.08,189643.47,364287861.72
2233.39,2233.83,1913.79,1914.09,176887.53,368366495.35
2320.23,2400.74,2164.59,2233.39,202621.16,465220151.81
2282.58,2412.38,2243.13,2320.23,154319.01,357639189.58
2866.02,2932.81,2282.11,2282.58,310335.43,807416890.88
2675.08,2873.96,2622.54,2866.02,193756.93,529154789.97
2836.53,2876.71,2658.59,2675.08,121917.95,341992860.2
2756.61,2856.67,2675.65,2836.53,108229.76,299869260.34
2763.42,2798.89,2715.69,2756.61,83009.25,229047365.02
2582.58,2779.08,2472.62,2763.42,205883.15,534765380.75
2559.21,2631.73,2441.54,2582.58,135502.93,340465234.92
2691.88,2712.92,2547.74,2559.21,103832.54,269880857.99
2806.75,2843.78,2683.59,2691.88,138904.86,383479795.74
2733.5,2812.13,2699.42,2806.75,84491.69,230818894.97
2766.49,2773.06,2621.68,2733.5,82717.65,222933516.31
2883.27,2916.3,2723.05,2766.49,91115.22,254836601.62
2746.99,2946.02,2659.62,2883.27,123174.1,341216428.6
2720.53,2773.8,2668.87,2746.99,81817.6,222534344.58
2809.99,2822.88,2717.62,2720.53,68102.9,188517085.91
2878.49,2892.67,2779.51,2809.99,68760.4,195800289.46
3262.8,3344.01,2875.91,2878.49,159402.96,503737620.4
3232.03,3295.07,3166.52,3262.8,60660.39,196484496.53
3401.91,3425.13,3198.51,3232.03,88111.88,294021645.24
3429.38,3494.87,3357.15,3401.91,106940.67,366169429.25
3348.79,3437.15,3251.03,3429.38,97062.76,324058681.71
3425.67,3453.84,3322.92,3348.79,71000.32,242024460.29
3654.37,3706.48,3409.79,3425.67,97564.43,345135492.36
3871.62,3967.26,3611.36,3654.37,123593.57,469532325.43
4062.6,4189.42,3847.31,3871.62,158586.97,638917500.34
4327.94,4336.71,3978.95,4062.6,128460.0,540927757.84
4161.66,4436.48,3837.13,4327.94,211581.81,872840682.33
4387.4,4398.06,3938.62,4161.66,112901.04,472960334.46
4278.92,4487.5,4194.1,4387.4,127475.88,554232802.49
4105.37,4362.73,3978.28,4278.92,144398.64,603898315.45
4150.45,4189.68,3957.46,4105.37,113724.38,462723151.89
4066.6,4182.29,4034.4,4150.45,70163.05,288193446.22
4005.1,4097.25,3966.93,4066.6,90644.62,365174045.82
4089.7,4142.68,3612.21,4005.1,169138.73,659657838.92
4141.09,4255.62,4070.49,4089.7,96649.15,402340258.48
4318.35,4364.11,4111.71,4141.09,72358.36,305373477.79
4364.41,4461.71,4292.63,4318.35,82901.88,362283252.98
4352.3,4379.28,4263.28,4364.41,46159.77,199403922.82
4345.75,4408.18,4321.12,4352.3,42516.01,185180843.1
4390.31,4403.13,4195.23,4345.75,75486.08,325285703.33
4597.31,4647.83,4350.22,4390.31,100801.36,455467850.19
4583.02,4644.06,4491.79,4597.31,68471.63,313466398.12
4735.11,4765.07,4580.13,4583.02,72293.57,338981145.1
4921.85,4925.23,4690.17,4735.11,102012.79,491140364.58
4573.8,4976.52,4448.64,4921.85,160770.39,747713818.1
4612.92,4719.78,4397.74,4573.8,102823.39,470135795.37
4267.45,4621.01,4098.58,4612.92,170399.25,737216060.51
4409.08,4496.67,4004.62,4267.45,158410.81,673846827.74
4618.71,4660.04,4401.53,4409.08,110931.13,504717245.65
4635.6,4690.55,4493.2,4618.71,70531.23,324939872.82
4326.45,4699.59,4130.88,4635.6,180364.02,786819863.5
4335.13,4402.15,4185.33,4326.45,77087.34,332195251.06
4245.89,4338.08,4032.15,4335.13,108075.24,451244396.53
4217.9,4364.42,4134.62,4245.89,88757.81,375254125.16
4158.92,4387.76,4074.97,4217.9,107041.94,453402207.42
3870.29,4174.58,3752.01,4158.92,186540.37,728385231.78
3243.08,3930.69,3218.98,3870.29,317592.57,1118258889.56
3713.76,3824.43,2979.88,3243.08,448551.92,1519153953.02
3698.92,3893.67,3551.83,3713.76,169361.61,627559216.22
3689.61,3796.56,3485.83,3698.92,96068.08,351250484.2
4100.28,4122.75,3689.0,3689.61,147927.08,586938661.3
3907.96,4120.71,3852.22,4100.28,123214.81,488897829.62
3882.16,4053.04,3846.76,3907.96,86645.15,342438072.5
3617.27,3912.79,3576.54,3882.16,145124.78,543570164.08
3600.83,3753.51,3505.81,3617.27,114717.36,414612501.81
3788.02,3813.39,3563.18,3600.83,67820.32,253370774.72
3667.52,3790.89,3633.88,3788.02,49661.76,183852135.74
3932.83,3971.5,3665.67,3667.52,100194.7,386674961.65
3892.7,3982.31,3858.75,3932.83,63252.3,248481868.86
4212.2,4232.35,3882.08,3892.7,117596.07,480358673.93
4195.65,4274.64,4112.88,4212.2,92228.17,386909537.01
4172.79,4237.51,4030.37,4195.65,97803.91,404599756.28
4360.62,4383.27,4164.25,4172.79,67493.68,290796939.99
4403.09,4412.62,4258.32,4360.62,60583.85,262485153.92
4401.32,4477.38,4364.67,4403.09,71201.48,314621927.61
4314.18,4435.99,4230.73,4401.32,81867.3,353046057.47
4218.66,4355.29,4183.57,4314.18,64081.96,272424730.47
4321.44,4365.76,4143.35,4218.66,63613.2,271914958.4
4371.94,4422.15,4296.93,4321.44,61692.93,269878225.69
4435.81,4472.92,4319.48,4371.94,40202.08,176332039.12
4611.7,4622.87,4419.36,4435.81,71366.95,323063950.84
4777.49,4875.38,4556.15,4611.7,110191.77,518586828.49
4763.36,4930.0,4722.81,4777.49,98485.0,475717720.64
4824.2,4874.89,4718.6,4763.36,70482.75,338533507.33
5432.62,5432.63,4814.98,4824.2,163916.09,848641969.34
5637.26,5852.78,5391.97,5432.62,215018.92,1211469140.96
5824.71,5839.62,5568.86,5637.26,76224.35,434406119.95
5688.14,5862.69,5448.22,5824.71,101636.95,571166215.25
5759.33,5795.33,5576.1,5677.35,61358.95,349154669.33
5598.58,5773.32,5521.09,5759.25,65637.43,368658284.35
5575.83,5601.3,5114.87,5598.58,122020.31,654722509.03
5698.65,5737.41,5517.62,5576.71,83056.09,469774559.06
5993.11,6075.32,5611.39,5698.62,123860.51,729487923.01
6006.65,6187.2,5874.54,5993.11,112943.89,684989667.22
5982.86,6070.56,5722.98,6006.65,105030.93,618893096.8
5903.61,6048.98,5644.22,5982.86,137140.4,801148315.46
5513.08,5904.63,5463.41,5903.61,143735.81,811951129.66
5734.0,5747.96,5375.64,5513.08,105839.48,585738379.88
5887.61,5970.4,5689.92,5734.0,93675.55,547664553.57
5764.56,5997.83,5692.32,5887.62,83933.5,488283724.04
5726.61,5871.04,5654.8,5764.56,53232.17,305611140.99
6147.52,6295.43,5679.37,5726.61,163055.75,966990808.93
6124.28,6226.18,6018.97,6147.7,78624.31,481600502.95
6451.24,6467.2,6090.83,6124.28,101249.62,637838767.02
6737.78,6738.74,6355.0,6449.1,133191.93,869798619.79
7024.81,7339.91,6737.77,6737.78,238796.19,1663170039.86
7152.12,7445.62,6938.93,7024.81,154886.75,1120978013.29
7363.8,7492.24,6957.84,7146.98,106602.67,773371754.85
7389.55,7599.44,7284.33,7363.8,105727.2,789287755.18
6959.23,7429.7,6934.73,7389.55,159688.48,1148125488.89
7102.75,7222.37,6957.8,6959.27,101044.57,716798409.14
7444.36,7869.1,7026.97,7102.23,220224.38,1632547465.88
7129.59,7457.12,7040.83,7444.36,126769.9,915963933.06
6565.8,7318.97,6406.05,7129.59,222001.18,1513421266.51
6339.86,6821.5,6197.87,6565.8,135719.07,878096915.35
5878.13,6490.53,5493.64,6339.87,269832.87,1629165385.9
6522.45,6760.15,5828.34,5878.09,178340.89,1135256036.03
6597.06,6728.59,6419.18,6522.45,96502.09,634604991.54
7283.22,7330.06,6596.94,6597.06,131120.23,922959468.47
7853.68,7964.64,7119.17,7283.02,133937.8,1010130763.21
7699.95,8000.19,7534.7,7853.68,117347.03,917599923.24
7780.91,7857.52,7458.9,7699.95,74382.12,571121111.0
8042.64,8100.87,7675.41,7781.02,68618.85,541391321.61
8244.69,8294.12,7947.28,8042.64,75703.64,617354329.03
8099.97,8368.36,7819.06,8245.87,115454.28,938345413.24
8234.55,8304.37,8091.63,8099.92,65811.68,539697375.37
8013.41,8266.55,8012.35,8234.5,68010.7,555465146.26
8200.8,8332.94,7900.17,8013.38,72994.63,595710405.8
8754.69,8761.98,8153.7,8203.45,84670.41,718483679.6
9318.42,9474.62,8746.56,8754.62,85891.98,782499976.71
9733.2,9733.61,9316.84,9318.42,106902.79,1025175619.87
9906.04,9969.58,9638.2,9732.63,87754.89,865328615.73
9837.86,11417.84,8938.7,9906.04,233325.32,2418792360.6
9946.76,10689.06,9023.77,9848.05,187008.87,1836210107.31
10861.47,10942.8,9420.93,9947.08,131918.85,1353669597.43
10912.73,11175.23,10715.55,10861.47,86825.51,950474241.58
11246.21,11851.09,10578.43,10912.72,122125.7,1380012064.12
11623.91,11624.63,10917.81,11244.2,93173.9,1057859226.18
11667.13,11901.87,11486.13,11624.37,89687.21,1048839303.8
13749.57,13843.2,11661.76,11667.13,191576.66,2437037791.81
16850.31,16879.26,13401.61,13750.09,297108.66,4510225316.19
16047.61,17294.85,13906.1,16867.98,286762.02,4546014731.58
14843.42,16313.18,13151.47,16048.18,181979.81,2699876215.33
15059.6,15783.2,13031.0,14839.98,201620.09,2904037859.64
16732.47,17399.18,15024.56,15060.45,159724.56,2634267594.52
17083.9,17560.65,16254.53,16733.29,132846.57,2246138895.89
16286.82,17267.96,15669.86,17083.9,155407.35,2576055941.69
16467.91,16941.08,16023.64,16286.82,107918.03,1773813863.46
17604.85,17987.03,16442.2,16467.91,153651.15,2682351213.91
19345.49,19587.7,17318.54,17594.08,112173.97,2078806368.79
19065.71,19870.62,18750.91,19346.6,117408.38,2264650369.71
18972.32,19221.1,18114.42,19065.71,139251.39,2597510049.89
17523.7,19021.97,16812.8,18971.19,174543.37,3136709262.09
16461.97,17813.6,15642.69,17521.73,227676.13,3791752510.78
15632.12,17301.83,14952.98,16461.09,163735.02,2619295475.76
13664.97,15823.72,10875.71,15632.12,466980.6,6245731508.4
14396.46,15493.23,13356.07,13664.97,170169.39,2491903154.48
13789.95,14413.72,12166.45,14396.63,182417.29,2428437693.16
13833.49,14467.43,13010.71,13789.95,107475.98,1487888106.52
15756.56,16094.67,13748.49,13830.19,143135.26,2198577125.17
15416.64,16514.59,14534.66,15757.02,138705.28,2162831128.76
14398.7,15505.51,13466.07,15416.34,170366.63,2425912717.56
14392.57,15109.81,13951.08,14398.45,118874.63,1733583750.2
12531.52,14461.46,11962.09,14392.14,182065.44,2387311023.42
13850.4,14241.82,12359.43,12532.38,111270.55,1492142483.58
13444.88,13921.53,12877.67,13850.49,78425.21,1057521524.42
14754.13,15306.13,12934.16,13444.88,137732.17,1956783037.35
15156.62,15435.01,14579.71,14754.09,106543.39,1604206990.04
15180.08,15408.66,14244.67,15156.49,110968.82,1656714736.62
16954.78,17126.95,14832.36,15180.08,141960.42,2283988962.92
17172.3,17252.85,16286.57,16954.76,83927.99,1412703790.73
16228.16,17184.81,15791.13,17174.5,79006.37,1309532650.11
14976.17,16302.92,13902.31,16228.26,142453.96,2166366561.33
14468.5,15390.28,14221.55,14976.17,99730.65,1486802326.34
14919.49,14919.49,13450.54,14468.09,142303.9,2025083791.13
13308.06,14979.96,12825.95,14920.36,173452.27,2373494121.74
13841.19,14129.08,12851.91,13308.06,102068.02,1402292716.89
14243.12,14595.04,13830.28,13841.19,71300.93,1021352776.21
13638.63,14415.67,13031.91,14244.12,81536.0,1112590573.36
13631.98,14355.82,13416.71,13638.63,84089.84,1170462750.59
11282.49,13648.84,10032.69,13634.6,325702.79,3842651741.45
11162.7,11736.3,9205.38,11282.49,348631.94,3666978316.26
11175.52,12018.43,10642.33,11162.7,204918.02,2357251805.09
11521.76,11780.49,10867.18,11175.52,110885.87,1264875700.45
12783.94,13031.04,11502.11,11521.82,119084.84,1492721765.44
11549.93,12787.35,11101.73,12783.54,130427.64,1552755289.93
10814.52,11913.74,10067.76,11549.98,165723.08,1811992345.95
10858.23,11388.52,9980.5,10814.52,158868.59,1710180828.64
11429.02,11531.6,10506.55,10853.78,115804.82,1286435482.05
11175.87,11741.92,10930.34,11428.11,93317.76,1061064251.44
11104.2,11656.54,10346.86,11175.87,142350.84,1560135332.27
11459.71,11638.69,10879.2,11104.34,90873.81,1031091633.68
11767.74,12064.19,11407.94,11460.39,87917.22,1038153169.8
11233.95,11860.29,11089.52,11767.74,80713.7,920836244.04
10107.26,11263.7,9871.21,11234.32,164072.93,1720894077.2
10226.86,10377.96,9698.13,10107.4,122260.49,1230902973.11
9114.72,10280.84,8726.95,10226.86,208918.8,1964308989.29
8870.82,9147.93,7786.2,9114.73,322596.22,2768759876.15
9251.27,9504.37,8194.68,8872.87,139226.07,1253484523.4
8218.05,9400.99,7889.83,9251.27,164609.06,1413207410.82
6937.08,8391.29,6627.31,8218.05,341828.54,2534149181.03
7701.25,7932.38,5968.36,6936.43,495883.24,3397596513.74
7592.72,8572.68,7208.86,7701.25,271450.37,2159765331.36
8260.69,8643.94,7590.48,7593.78,193040.33,1594673973.51
8696.83,8743.2,7775.36,8259.26,162279.68,1348072086.15
8569.29,9081.49,8176.25,8696.83,155616.78,1348923336.33
8084.61,8573.35,7862.31,8569.32,123293.84,1013771945.88
8911.27,8997.34,8084.41,8084.61,124923.98,1085921871.17
8544.69,8955.15,8379.35,8911.17,98632.88,853320352.71
9485.64,9508.22,8542.98,8544.69,133702.54,1220863360.18
10033.75,10223.58,9363.38,9485.64,168776.78,1666668487.88
10188.73,10303.14,9720.38,10033.75,105556.67,1061827697.26
11097.21,11119.45,10074.07,10188.73,123660.48,1327921168.02
10417.23,11288.34,10161.01,11097.21,154431.22,1659704217.34
11182.28,11265.96,10336.32,10418.12,108244.29,1186535653.61
11256.43,11802.23,11130.95,11182.28,142449.23,1640343867.77
10481.66,11295.58,10256.21,11256.78,183274.25,1982721124.63
9847.96,10941.57,9757.19,10481.66,175506.26,1795951829.82
10175.51,10420.67,9604.0,9847.96,139373.76,1399448203.16
9705.73,10528.0,9396.54,10175.51,125269.68,1244484468.57
9610.11,9873.79,9329.44,9705.73,82430.45,793093192.66
10326.5,10457.51,9411.82,9610.11,117416.47,1181729273.47
10594.76,10879.38,10154.24,10326.5,99772.39,1060840699.02
10334.44,11067.76,10303.14,10594.76,105434.79,1126074675.67
10929.37,11090.3,10247.56,10334.44,88432.44,952472120.03
11043.12,11191.94,10801.45,10929.37,77195.49,852908489.64
11465.36,11530.66,11043.12,11043.12,71279.36,812200126.22
11504.42,11539.79,11084.01,11465.36,61016.39,690727335.55
11440.73,11694.15,11431.55,11503.94,68323.51,791471905.1
10735.45,11441.65,10589.28,11440.33,109876.55,1210081181.36
9928.56,10913.7,9470.73,10735.45,183060.08,1858869115.0
9316.72,10119.21,9086.85,9928.56,154879.22,1492236089.97
9252.76,9433.38,8393.45,9316.77,233598.15,2081621422.7
8797.27,9518.62,8727.43,9252.76,117409.38,1084925795.69
9544.84,9735.64,8484.32,8797.27,149877.66,1374814644.2
9142.15,9907.41,8796.52,9543.98,152959.8,1435404200.39
9160.12,9486.12,8856.65,9142.27,133768.47,1228556284.3
8217.7,9360.66,7966.94,9160.12,161775.05,1385572511.72
8268.41,8432.12,7698.47,8216.22,187365.71,1519850464.55
8283.23,8616.63,7924.11,8267.95,129688.11,1082790136.53
7883.45,8360.64,7765.41,8283.23,111641.32,901939422.97
8215.4,8299.86,7318.46,7882.67,198796.34,1535519444.95
8623.14,8725.6,8129.66,8215.5,171829.52,1447812723.08
8920.71,9056.23,8339.8,8623.14,131959.66,1150462439.42
8911.35,9184.51,8778.69,8920.53,109985.22,991376396.96
8724.98,9107.0,8500.88,8911.37,116522.98,1023286566.15
8934.8,8935.88,8307.58,8724.98,109649.39,939997284.45
8548.06,9036.23,8515.53,8935.51,93296.24,827663165.33
8472.84,8690.36,8395.85,8548.39,76775.64,657643520.26
8152.2,8521.04,7869.27,8472.56,131859.97,1079038734.78
7808.48,8226.24,7752.3,8152.18,116523.1,930754990.52
7959.78,8117.79,7752.6,7808.42,82590.62,657712114.92
7106.62,7983.77,6927.11,7959.78,185805.88,1379180030.3
6853.76,7280.27,6595.26,7106.62,229837.79,1584675343.21
6943.77,7228.4,6806.34,6853.75,129526.48,915400590.57
6835.84,7056.22,6463.54,6943.77,131344.01,889887684.72
7074.6,8218.66,6792.3,6835.58,106513.22,748861435.14
7434.3,7528.97,7039.88,7074.65,122807.02,905326798.64
6815.5,7442.42,6727.09,7434.3,123910.33,877199782.17
6790.45,6933.66,6602.38,6815.5,114426.84,777145174.76
6634.86,6869.53,6526.67,6790.45,90749.16,605651287.47
6917.2,7083.85,6624.47,6634.86,81312.77,564883141.53
7049.92,7132.03,6911.02,6917.2,60386.23,425825572.09
6789.53,7204.28,6633.69,7049.92,130534.03,901883664.92
6871.07,6922.84,6676.72,6789.53,62035.53,424510977.27
6977.13,6999.37,6839.16,6871.07,64802.3,450141340.22
7927.73,8051.95,6791.33,6977.04,197276.82,1490759969.77
7899.11,8237.16,7758.8,7927.73,145665.26,1171435820.59
8022.51,8195.34,7841.19,7898.74,66678.63,537286381.88
8376.73,8437.03,8021.04,8022.51,68822.07,570527804.56
8079.77,8430.93,7929.24,8376.73,87681.75,713471956.84
7921.63,8187.6,7858.12,8079.77,71933.6,580880500.84
8189.96,8246.57,7908.92,7921.65,73050.12,593500791.64
8301.82,8321.01,8136.42,8189.92,72820.98,602099034.89
8877.08,8945.14,8243.49,8301.82,114730.74,979994921.45
8935.72,9047.82,8631.18,8877.15,93635.24,829073400.66
8823.36,9043.98,8788.44,8935.85,68212.83,610183093.43
8968.25,9025.73,8804.2,8823.46,61895.95,553892335.42
9655.77,9741.91,8957.68,8967.86,136352.05,1276464750.74
8873.62,9765.23,8757.06,9657.69,192797.41,1779806222.98
9282.12,9315.13,8669.38,8873.57,111690.32,997427934.62
8938.47,9385.87,8923.48,9289.01,82025.4,758182407.35
9351.47,9435.9,8892.52,8938.47,83347.1,774111704.68
9407.04,9552.67,9189.07,9349.94,68227.03,640931911.37
9248.45,9459.81,9133.6,9407.35,61631.36,574099218.21
9077.28,9251.66,8851.1,9248.25,74147.8,669555436.99
9232.19,9271.62,8993.82,9077.28,57618.44,527488395.49
9745.04,9817.19,9172.28,9232.19,90631.98,857646889.15
9699.61,9785.15,9547.21,9746.26,68689.75,663887678.35
9845.9,9968.85,9687.09,9700.37,68875.75,679872376.4
9644.92,9936.96,9441.93,9846.44,62904.49,608650204.19
9377.81,9662.23,9202.13,9643.99,73842.44,692580062.51
9196.13,9472.09,9063.07,9377.08,72659.12,673924125.29
9321.16,9373.46,8987.27,9196.13,67939.11,625495066.08
9032.22,9393.95,9017.13,9321.52,67915.99,629850604.12
8421.0,9032.27,8363.5,9032.22,134727.27,1176888629.2
8486.67,8653.8,8225.97,8420.82,92805.87,783972252.35
8709.46,8773.96,8350.91,8488.07,61066.94,525395861.86
8672.9,8883.0,8312.72,8709.46,101370.46,874543293.99
8480.16,8848.69,8441.25,8672.88,84517.8,730739738.9
8344.78,8501.65,8119.17,8480.16,95203.5,789660713.22
8071.04,8476.45,8015.77,8342.69,74445.77,615539512.71
8247.91,8280.45,7940.35,8071.04,68665.67,558167598.76
8249.24,8397.27,8160.8,8247.91,45978.21,381458405.45
8533.0,8591.45,8181.46,8249.24,49694.23,418898289.02
8419.65,8585.85,8347.88,8533.22,54602.79,463653636.91
7992.75,8428.6,7962.43,8419.67,66032.52,543342369.36
7505.77,8031.63,7460.66,7992.75,120597.47,934151146.29
7584.74,7729.48,7283.77,7505.77,109709.83,826278113.25
7475.36,7652.37,7347.96,7584.78,84630.56,634474356.99
7355.06,7626.69,7314.71,7475.36,48994.09,368322782.27
7362.23,7420.07,7256.67,7355.06,46446.45,341348321.23
7118.88,7455.55,7092.91,7362.23,72505.5,526854342.95
7474.75,7533.03,7069.01,7118.88,86536.7,634849312.09
7393.02,7571.08,7295.78,7474.75,67797.62,505870974.98
7502.15,7608.87,7349.52,7393.02,60780.47,458223966.12
7530.55,7614.66,7370.27,7501.74,61082.25,458687659.47
7643.26,7697.34,7467.79,7530.55,47435.99,362414878.61
7719.75,7774.96,7606.76,7643.26,42988.84,332313005.46
7503.2,7760.73,7469.21,7719.73,56223.86,427448262.3
7629.4,7672.7,7394.97,7503.32,58424.84,440337235.4
7661.79,7701.35,7504.98,7629.4,51911.42,396116252.65
7700.11,7755.92,7651.13,7661.79,44318.41,342475552.09
7627.52,7709.61,7559.5,7700.4,40500.95,310119047.41
7513.69,7691.74,7495.72,7627.56,28511.04,218013881.09
6773.72,7514.04,6661.98,7513.76,127797.43,895514425.38
6887.37,6913.85,6652.89,6773.72,71169.64,482788065.15
6556.94,6888.33,6462.61,6887.43,75997.29,509372466.34
6310.43,6623.0,6140.63,6556.94,124304.17,797087281.14
6643.26,6719.44,6286.23,6310.43,95038.67,620296377.11
6396.71,6667.23,6380.69,6643.63,57731.42,379228601.07
6503.1,6569.15,6345.99,6396.71,35851.38,232802782.59
6457.78,6585.77,6446.38,6503.1,34359.95,224575526.46
6714.82,6802.03,6401.41,6457.78,65285.57,430241689.13
6741.28,6839.6,6672.2,6714.56,54949.84,370797057.99
6761.27,6817.9,6569.96,6741.28,59674.47,400530201.24
6720.64,6790.08,6687.66,6761.27,43765.89,295690715.67
6051.47,6731.51,5941.32,6720.64,137346.53,862826624.25
6166.54,6257.88,6033.2,6051.47,57011.61,350697378.49
6157.78,6254.02,5782.13,6166.36,110833.06,667479078.32
6260.35,6344.45,6095.25,6157.78,79086.4,492834172.99
6088.39,6286.36,6067.49,6260.4,62925.3,391396653.43
6141.57,6192.11,6021.69,6092.26,62639.82,383457137.86
5871.28,6172.23,5844.26,6141.57,63585.51,385907044.98
6203.8,6286.67,5813.02,5870.81,92884.98,554799001.51
6385.38,6503.33,6194.51,6203.81,65571.19,419284677.69
6339.04,6429.5,6262.72,6385.43,40809.54,259708490.63
6615.66,6673.71,5537.86,6342.69,73069.19,465915661.24
6509.58,6670.3,6473.48,6616.6,54662.02,356390898.98
6590.06,6777.97,6411.13,6508.43,62355.75,412202352.61
6534.81,6691.32,6448.23,6589.77,63771.67,421189063.01
6602.02,6633.44,6458.14,6534.81,47259.68,310759733.14
6758.08,6814.42,6518.23,6602.03,41785.1,277167900.06
6707.38,6782.85,6684.15,6758.08,39671.12,268455446.1
6668.84,6803.1,6625.58,6707.46,48761.43,328316145.78
6306.85,6683.61,6277.23,6668.84,72513.31,470432142.71
6394.36,6405.59,6293.68,6306.87,51054.67,327667754.35
6253.6,6394.93,6084.0,6394.36,65555.38,409078182.65
6229.83,6349.21,6131.54,6253.66,50964.41,319802271.97
6268.75,6332.46,6190.18,6229.61,27713.18,174416786.37
6364.26,6401.5,6245.75,6268.32,34225.9,218543291.78
6740.55,6761.84,6349.83,6364.26,74798.53,494264915.91
